,Product Line,Package Name,Package ID,Index,Parameter,Legacy,K8s,Status
855,IST,C5900,67336,337.0,value,-,-17.361114501953125,only found in k8s
856,IST,C5900,67336,338.0,siteTime,-,2023-09-27T04:24:30Z,only found in k8s
857,IST,C5900,67336,338.0,tagName,-,TCDTBT,only found in k8s
858,IST,C5900,67336,338.0,tagAlias,-,TCDTBT,only found in k8s
859,IST,C5900,67336,338.0,value,-,-17.534698486328125,only found in k8s
860,IST,C5900,67336,29.0,siteTime,-,2023-09-27T04:30:00Z,only found in k8s
861,IST,C5900,67336,29.0,tagName,-,DMA_G_AP_res,only found in k8s
862,IST,C5900,67336,29.0,tagAlias,-,DMA_G_AP_res,only found in k8s
863,IST,C5900,67336,29.0,value,-,25.970199584960938,only found in k8s
864,IST,C5900,67336,339.0,siteTime,-,2023-09-27T04:32:30Z,only found in k8s
865,IST,C5900,67336,339.0,tagName,-,TCDTBT,only found in k8s
866,IST,C5900,67336,339.0,tagAlias,-,TCDTBT,only found in k8s
867,IST,C5900,67336,339.0,value,-,-17.534698486328125,only found in k8s
868,IST,C5900,67336,340.0,siteTime,-,2023-09-27T04:33:31Z,only found in k8s
869,IST,C5900,67336,340.0,tagName,-,TCDTBT,only found in k8s
870,IST,C5900,67336,340.0,tagAlias,-,TCDTBT,only found in k8s
871,IST,C5900,67336,340.0,value,-,-17.361114501953125,only found in k8s
872,IST,C5900,67336,341.0,siteTime,-,2023-09-27T04:35:30Z,only found in k8s
873,IST,C5900,67336,341.0,tagName,-,TCDTBT,only found in k8s
874,IST,C5900,67336,341.0,tagAlias,-,TCDTBT,only found in k8s
875,IST,C5900,67336,341.0,value,-,-17.361114501953125,only found in k8s
876,IST,C5900,67336,342.0,siteTime,-,2023-09-27T04:36:30Z,only found in k8s
877,IST,C5900,67336,342.0,tagName,-,TCDTBT,only found in k8s
878,IST,C5900,67336,342.0,tagAlias,-,TCDTBT,only found in k8s
879,IST,C5900,67336,342.0,value,-,-17.1875,only found in k8s
880,IST,C5900,67336,343.0,siteTime,-,2023-09-27T04:38:31Z,only found in k8s
881,IST,C5900,67336,343.0,tagName,-,TCDTBT,only found in k8s
882,IST,C5900,67336,343.0,tagAlias,-,TCDTBT,only found in k8s
883,IST,C5900,67336,343.0,value,-,-17.1875,only found in k8s
884,IST,C5900,67336,344.0,siteTime,-,2023-09-27T04:39:31Z,only found in k8s
885,IST,C5900,67336,344.0,tagName,-,TCDTBT,only found in k8s
886,IST,C5900,67336,344.0,tagAlias,-,TCDTBT,only found in k8s
887,IST,C5900,67336,344.0,value,-,-16.66668701171875,only found in k8s
888,IST,C5900,67336,30.0,siteTime,-,2023-09-27T04:40:00Z,only found in k8s
889,IST,C5900,67336,30.0,tagName,-,DMA_G_AP_res,only found in k8s
890,IST,C5900,67336,30.0,tagAlias,-,DMA_G_AP_res,only found in k8s
891,IST,C5900,67336,30.0,value,-,25.95789909362793,only found in k8s
892,IST,C5900,67336,345.0,siteTime,-,2023-09-27T04:40:30Z,only found in k8s
893,IST,C5900,67336,345.0,tagName,-,TCDTBT,only found in k8s
894,IST,C5900,67336,345.0,tagAlias,-,TCDTBT,only found in k8s
895,IST,C5900,67336,345.0,value,-,-17.013885498046875,only found in k8s
896,IST,C5900,67336,346.0,siteTime,-,2023-09-27T04:41:30Z,only found in k8s
897,IST,C5900,67336,346.0,tagName,-,TCDTBT,only found in k8s
898,IST,C5900,67336,346.0,tagAlias,-,TCDTBT,only found in k8s
899,IST,C5900,67336,346.0,value,-,-17.013885498046875,only found in k8s
900,IST,C5900,67336,347.0,siteTime,-,2023-09-27T04:42:30Z,only found in k8s
901,IST,C5900,67336,347.0,tagName,-,TCDTBT,only found in k8s
902,IST,C5900,67336,347.0,tagAlias,-,TCDTBT,only found in k8s
903,IST,C5900,67336,347.0,value,-,-17.1875,only found in k8s
904,IST,C5900,67336,348.0,siteTime,-,2023-09-27T04:43:30Z,only found in k8s
905,IST,C5900,67336,348.0,tagName,-,TCDTBT,only found in k8s
906,IST,C5900,67336,348.0,tagAlias,-,TCDTBT,only found in k8s
907,IST,C5900,67336,348.0,value,-,-17.361114501953125,only found in k8s
908,IST,C5900,67336,349.0,siteTime,-,2023-09-27T04:44:31Z,only found in k8s
909,IST,C5900,67336,349.0,tagName,-,TCDTBT,only found in k8s
910,IST,C5900,67336,349.0,tagAlias,-,TCDTBT,only found in k8s
911,IST,C5900,67336,349.0,value,-,-17.534698486328125,only found in k8s
912,IST,C5900,67336,350.0,siteTime,-,2023-09-27T04:46:30Z,only found in k8s
913,IST,C5900,67336,350.0,tagName,-,TCDTBT,only found in k8s
914,IST,C5900,67336,350.0,tagAlias,-,TCDTBT,only found in k8s
915,IST,C5900,67336,350.0,value,-,-17.534698486328125,only found in k8s
916,IST,C5900,67336,351.0,siteTime,-,2023-09-27T04:47:30Z,only found in k8s
917,IST,C5900,67336,351.0,tagName,-,TCDTBT,only found in k8s
918,IST,C5900,67336,351.0,tagAlias,-,TCDTBT,only found in k8s
919,IST,C5900,67336,351.0,value,-,-17.361083984375,only found in k8s
920,IST,C5900,67336,352.0,siteTime,-,2023-09-27T04:48:30Z,only found in k8s
921,IST,C5900,67336,352.0,tagName,-,TCDTBT,only found in k8s
922,IST,C5900,67336,352.0,tagAlias,-,TCDTBT,only found in k8s
923,IST,C5900,67336,352.0,value,-,-17.1875,only found in k8s
924,IST,C5900,67336,31.0,siteTime,-,2023-09-27T04:50:00Z,only found in k8s
925,IST,C5900,67336,31.0,tagName,-,DMA_G_AP_res,only found in k8s
926,IST,C5900,67336,31.0,tagAlias,-,DMA_G_AP_res,only found in k8s
927,IST,C5900,67336,31.0,value,-,25.97130012512207,only found in k8s
928,IST,C5900,67336,353.0,siteTime,-,2023-09-27T04:50:31Z,only found in k8s
929,IST,C5900,67336,353.0,tagName,-,TCDTBT,only found in k8s
930,IST,C5900,67336,353.0,tagAlias,-,TCDTBT,only found in k8s
931,IST,C5900,67336,353.0,value,-,-17.1875,only found in k8s
932,IST,C5900,67336,354.0,siteTime,-,2023-09-27T04:51:31Z,only found in k8s
933,IST,C5900,67336,354.0,tagName,-,TCDTBT,only found in k8s
934,IST,C5900,67336,354.0,tagAlias,-,TCDTBT,only found in k8s
935,IST,C5900,67336,354.0,value,-,-17.361083984375,only found in k8s
936,IST,C5900,67336,355.0,siteTime,-,2023-09-27T04:57:30Z,only found in k8s
937,IST,C5900,67336,355.0,tagName,-,TCDTBT,only found in k8s
938,IST,C5900,67336,355.0,tagAlias,-,TCDTBT,only found in k8s
939,IST,C5900,67336,355.0,value,-,-17.361083984375,only found in k8s
940,IST,C5900,67336,356.0,siteTime,-,2023-09-27T04:58:30Z,only found in k8s
941,IST,C5900,67336,356.0,tagName,-,TCDTBT,only found in k8s
942,IST,C5900,67336,356.0,tagAlias,-,TCDTBT,only found in k8s
943,IST,C5900,67336,356.0,value,-,-17.013885498046875,only found in k8s
944,IST,C5900,67336,32.0,siteTime,-,2023-09-27T05:00:00Z,only found in k8s
945,IST,C5900,67336,32.0,tagName,-,DMA_G_AP_res,only found in k8s
946,IST,C5900,67336,32.0,tagAlias,-,DMA_G_AP_res,only found in k8s
947,IST,C5900,67336,32.0,value,-,25.958999633789062,only found in k8s
948,IST,C5900,67336,357.0,siteTime,-,2023-09-27T05:00:00Z,only found in k8s
949,IST,C5900,67336,357.0,tagName,-,TCDTBT,only found in k8s
950,IST,C5900,67336,357.0,tagAlias,-,TCDTBT,only found in k8s
951,IST,C5900,67336,357.0,value,-,-17.013885498046875,only found in k8s
952,IST,C5900,67336,358.0,siteTime,-,2023-09-27T05:01:31Z,only found in k8s
953,IST,C5900,67336,358.0,tagName,-,TCDTBT,only found in k8s
954,IST,C5900,67336,358.0,tagAlias,-,TCDTBT,only found in k8s
955,IST,C5900,67336,358.0,value,-,-17.013885498046875,only found in k8s
956,IST,C5900,67336,359.0,siteTime,-,2023-09-27T05:02:31Z,only found in k8s
957,IST,C5900,67336,359.0,tagName,-,TCDTBT,only found in k8s
958,IST,C5900,67336,359.0,tagAlias,-,TCDTBT,only found in k8s
959,IST,C5900,67336,359.0,value,-,-17.361083984375,only found in k8s
960,IST,C5900,67336,360.0,siteTime,-,2023-09-27T05:04:30Z,only found in k8s
961,IST,C5900,67336,360.0,tagName,-,TCDTBT,only found in k8s
962,IST,C5900,67336,360.0,tagAlias,-,TCDTBT,only found in k8s
963,IST,C5900,67336,360.0,value,-,-17.361083984375,only found in k8s
964,IST,C5900,67336,361.0,siteTime,-,2023-09-27T05:05:31Z,only found in k8s
965,IST,C5900,67336,361.0,tagName,-,TCDTBT,only found in k8s
966,IST,C5900,67336,361.0,tagAlias,-,TCDTBT,only found in k8s
967,IST,C5900,67336,361.0,value,-,-17.881988525390625,only found in k8s
968,IST,C5900,67336,362.0,siteTime,-,2023-09-27T05:06:31Z,only found in k8s
969,IST,C5900,67336,362.0,tagName,-,TCDTBT,only found in k8s
970,IST,C5900,67336,362.0,tagAlias,-,TCDTBT,only found in k8s
971,IST,C5900,67336,362.0,value,-,-17.361083984375,only found in k8s
972,IST,C5900,67336,363.0,siteTime,-,2023-09-27T05:09:30Z,only found in k8s
973,IST,C5900,67336,363.0,tagName,-,TCDTBT,only found in k8s
974,IST,C5900,67336,363.0,tagAlias,-,TCDTBT,only found in k8s
975,IST,C5900,67336,363.0,value,-,-17.361083984375,only found in k8s
976,IST,C5900,67336,33.0,siteTime,-,2023-09-27T05:10:00Z,only found in k8s
977,IST,C5900,67336,33.0,tagName,-,DMA_G_AP_res,only found in k8s
978,IST,C5900,67336,33.0,tagAlias,-,DMA_G_AP_res,only found in k8s
979,IST,C5900,67336,33.0,value,-,25.952600479125977,only found in k8s
980,IST,C5900,67336,364.0,siteTime,-,2023-09-27T05:10:30Z,only found in k8s
981,IST,C5900,67336,364.0,tagName,-,TCDTBT,only found in k8s
982,IST,C5900,67336,364.0,tagAlias,-,TCDTBT,only found in k8s
983,IST,C5900,67336,364.0,value,-,-17.013885498046875,only found in k8s
984,IST,C5900,67336,365.0,siteTime,-,2023-09-27T05:11:31Z,only found in k8s
985,IST,C5900,67336,365.0,tagName,-,TCDTBT,only found in k8s
986,IST,C5900,67336,365.0,tagAlias,-,TCDTBT,only found in k8s
987,IST,C5900,67336,365.0,value,-,-17.013885498046875,only found in k8s
988,IST,C5900,67336,366.0,siteTime,-,2023-09-27T05:12:31Z,only found in k8s
989,IST,C5900,67336,366.0,tagName,-,TCDTBT,only found in k8s
990,IST,C5900,67336,366.0,tagAlias,-,TCDTBT,only found in k8s
991,IST,C5900,67336,366.0,value,-,-17.361083984375,only found in k8s
992,IST,C5900,67336,367.0,siteTime,-,2023-09-27T05:13:31Z,only found in k8s
993,IST,C5900,67336,367.0,tagName,-,TCDTBT,only found in k8s
994,IST,C5900,67336,367.0,tagAlias,-,TCDTBT,only found in k8s
995,IST,C5900,67336,367.0,value,-,-17.881988525390625,only found in k8s
996,IST,C5900,67336,368.0,siteTime,-,2023-09-27T05:14:31Z,only found in k8s
997,IST,C5900,67336,368.0,tagName,-,TCDTBT,only found in k8s
998,IST,C5900,67336,368.0,tagAlias,-,TCDTBT,only found in k8s
999,IST,C5900,67336,368.0,value,-,-17.881988525390625,only found in k8s
1000,IST,C5900,67336,369.0,siteTime,-,2023-09-27T05:15:30Z,only found in k8s
1001,IST,C5900,67336,369.0,tagName,-,TCDTBT,only found in k8s
1002,IST,C5900,67336,369.0,tagAlias,-,TCDTBT,only found in k8s
1003,IST,C5900,67336,369.0,value,-,-18.055572509765625,only found in k8s
1004,IST,C5900,67336,370.0,siteTime,-,2023-09-27T05:16:31Z,only found in k8s
1005,IST,C5900,67336,370.0,tagName,-,TCDTBT,only found in k8s
1006,IST,C5900,67336,370.0,tagAlias,-,TCDTBT,only found in k8s
1007,IST,C5900,67336,370.0,value,-,-18.055572509765625,only found in k8s
1008,IST,C5900,67336,371.0,siteTime,-,2023-09-27T05:17:31Z,only found in k8s
1009,IST,C5900,67336,371.0,tagName,-,TCDTBT,only found in k8s
1010,IST,C5900,67336,371.0,tagAlias,-,TCDTBT,only found in k8s
1011,IST,C5900,67336,371.0,value,-,-17.1875,only found in k8s
1012,IST,C5900,67336,372.0,siteTime,-,2023-09-27T05:18:31Z,only found in k8s
1013,IST,C5900,67336,372.0,tagName,-,TCDTBT,only found in k8s
1014,IST,C5900,67336,372.0,tagAlias,-,TCDTBT,only found in k8s
1015,IST,C5900,67336,372.0,value,-,-17.1875,only found in k8s
1016,IST,C5900,67336,373.0,siteTime,-,2023-09-27T05:19:31Z,only found in k8s
1017,IST,C5900,67336,373.0,tagName,-,TCDTBT,only found in k8s
1018,IST,C5900,67336,373.0,tagAlias,-,TCDTBT,only found in k8s
1019,IST,C5900,67336,373.0,value,-,-16.49310302734375,only found in k8s
1020,IST,C5900,67336,34.0,siteTime,-,2023-09-27T05:20:00Z,only found in k8s
1021,IST,C5900,67336,34.0,tagName,-,DMA_G_AP_res,only found in k8s
1022,IST,C5900,67336,34.0,tagAlias,-,DMA_G_AP_res,only found in k8s
1023,IST,C5900,67336,34.0,value,-,25.976699829101562,only found in k8s
1024,IST,C5900,67336,374.0,siteTime,-,2023-09-27T05:20:31Z,only found in k8s
1025,IST,C5900,67336,374.0,tagName,-,TCDTBT,only found in k8s
1026,IST,C5900,67336,374.0,tagAlias,-,TCDTBT,only found in k8s
1027,IST,C5900,67336,374.0,value,-,-16.49310302734375,only found in k8s
1028,IST,C5900,67336,375.0,siteTime,-,2023-09-27T05:21:30Z,only found in k8s
1029,IST,C5900,67336,375.0,tagName,-,TCDTBT,only found in k8s
1030,IST,C5900,67336,375.0,tagAlias,-,TCDTBT,only found in k8s
1031,IST,C5900,67336,375.0,value,-,-15.625,only found in k8s
1032,IST,C5900,67336,376.0,siteTime,-,2023-09-27T05:22:31Z,only found in k8s
1033,IST,C5900,67336,376.0,tagName,-,TCDTBT,only found in k8s
1034,IST,C5900,67336,376.0,tagAlias,-,TCDTBT,only found in k8s
1035,IST,C5900,67336,376.0,value,-,-15.625,only found in k8s
1036,IST,C5900,67336,377.0,siteTime,-,2023-09-27T05:23:31Z,only found in k8s
1037,IST,C5900,67336,377.0,tagName,-,TCDTBT,only found in k8s
1038,IST,C5900,67336,377.0,tagAlias,-,TCDTBT,only found in k8s
1039,IST,C5900,67336,377.0,value,-,-14.756988525390625,only found in k8s
1040,IST,C5900,67336,378.0,siteTime,-,2023-09-27T05:24:31Z,only found in k8s
1041,IST,C5900,67336,378.0,tagName,-,TCDTBT,only found in k8s
1042,IST,C5900,67336,378.0,tagAlias,-,TCDTBT,only found in k8s
1043,IST,C5900,67336,378.0,value,-,-14.756988525390625,only found in k8s
1044,IST,C5900,67336,379.0,siteTime,-,2023-09-27T05:25:31Z,only found in k8s
1045,IST,C5900,67336,379.0,tagName,-,TCDTBT,only found in k8s
1046,IST,C5900,67336,379.0,tagAlias,-,TCDTBT,only found in k8s
1047,IST,C5900,67336,379.0,value,-,-14.756988525390625,only found in k8s
1048,IST,C5900,67336,380.0,siteTime,-,2023-09-27T05:27:31Z,only found in k8s
1049,IST,C5900,67336,380.0,tagName,-,TCDTBT,only found in k8s
1050,IST,C5900,67336,380.0,tagAlias,-,TCDTBT,only found in k8s
1051,IST,C5900,67336,380.0,value,-,-14.756988525390625,only found in k8s
1052,IST,C5900,67336,381.0,siteTime,-,2023-09-27T05:28:31Z,only found in k8s
1053,IST,C5900,67336,381.0,tagName,-,TCDTBT,only found in k8s
1054,IST,C5900,67336,381.0,tagAlias,-,TCDTBT,only found in k8s
1055,IST,C5900,67336,381.0,value,-,-15.625,only found in k8s
1056,IST,C5900,67336,382.0,siteTime,-,2023-09-27T05:29:31Z,only found in k8s
1057,IST,C5900,67336,382.0,tagName,-,TCDTBT,only found in k8s
1058,IST,C5900,67336,382.0,tagAlias,-,TCDTBT,only found in k8s
1059,IST,C5900,67336,382.0,value,-,-15.625,only found in k8s
1060,IST,C5900,67336,35.0,siteTime,-,2023-09-27T05:30:00Z,only found in k8s
1061,IST,C5900,67336,35.0,tagName,-,DMA_G_AP_res,only found in k8s
1062,IST,C5900,67336,35.0,tagAlias,-,DMA_G_AP_res,only found in k8s
1063,IST,C5900,67336,35.0,value,-,25.96929931640625,only found in k8s
1064,IST,C5900,67336,383.0,siteTime,-,2023-09-27T05:30:31Z,only found in k8s
1065,IST,C5900,67336,383.0,tagName,-,TCDTBT,only found in k8s
1066,IST,C5900,67336,383.0,tagAlias,-,TCDTBT,only found in k8s
1067,IST,C5900,67336,383.0,value,-,-16.14581298828125,only found in k8s
1068,IST,C5900,67336,384.0,siteTime,-,2023-09-27T05:31:31Z,only found in k8s
1069,IST,C5900,67336,384.0,tagName,-,TCDTBT,only found in k8s
1070,IST,C5900,67336,384.0,tagAlias,-,TCDTBT,only found in k8s
1071,IST,C5900,67336,384.0,value,-,-16.14581298828125,only found in k8s
1072,IST,C5900,67336,385.0,siteTime,-,2023-09-27T05:32:32Z,only found in k8s
1073,IST,C5900,67336,385.0,tagName,-,TCDTBT,only found in k8s
1074,IST,C5900,67336,385.0,tagAlias,-,TCDTBT,only found in k8s
1075,IST,C5900,67336,385.0,value,-,-16.493011474609375,only found in k8s
1076,IST,C5900,67336,386.0,siteTime,-,2023-09-27T05:33:31Z,only found in k8s
1077,IST,C5900,67336,386.0,tagName,-,TCDTBT,only found in k8s
1078,IST,C5900,67336,386.0,tagAlias,-,TCDTBT,only found in k8s
1079,IST,C5900,67336,386.0,value,-,-17.013916015625,only found in k8s
1080,IST,C5900,67336,387.0,siteTime,-,2023-09-27T05:34:31Z,only found in k8s
1081,IST,C5900,67336,387.0,tagName,-,TCDTBT,only found in k8s
1082,IST,C5900,67336,387.0,tagAlias,-,TCDTBT,only found in k8s
1083,IST,C5900,67336,387.0,value,-,-17.70831298828125,only found in k8s
1084,IST,C5900,67336,388.0,siteTime,-,2023-09-27T05:35:31Z,only found in k8s
1085,IST,C5900,67336,388.0,tagName,-,TCDTBT,only found in k8s
1086,IST,C5900,67336,388.0,tagAlias,-,TCDTBT,only found in k8s
1087,IST,C5900,67336,388.0,value,-,-17.70831298828125,only found in k8s
1088,IST,C5900,67336,389.0,siteTime,-,2023-09-27T05:36:31Z,only found in k8s
1089,IST,C5900,67336,389.0,tagName,-,TCDTBT,only found in k8s
1090,IST,C5900,67336,389.0,tagAlias,-,TCDTBT,only found in k8s
1091,IST,C5900,67336,389.0,value,-,-18.055511474609375,only found in k8s
1092,IST,C5900,67336,390.0,siteTime,-,2023-09-27T05:37:31Z,only found in k8s
1093,IST,C5900,67336,390.0,tagName,-,TCDTBT,only found in k8s
1094,IST,C5900,67336,390.0,tagAlias,-,TCDTBT,only found in k8s
1095,IST,C5900,67336,390.0,value,-,-18.055511474609375,only found in k8s
1096,IST,C5900,67336,391.0,siteTime,-,2023-09-27T05:38:31Z,only found in k8s
1097,IST,C5900,67336,391.0,tagName,-,TCDTBT,only found in k8s
1098,IST,C5900,67336,391.0,tagAlias,-,TCDTBT,only found in k8s
1099,IST,C5900,67336,391.0,value,-,-18.576416015625,only found in k8s
1100,IST,C5900,67336,392.0,siteTime,-,2023-09-27T05:39:31Z,only found in k8s
1101,IST,C5900,67336,392.0,tagName,-,TCDTBT,only found in k8s
1102,IST,C5900,67336,392.0,tagAlias,-,TCDTBT,only found in k8s
1103,IST,C5900,67336,392.0,value,-,-18.22918701171875,only found in k8s
1104,IST,C5900,67336,36.0,siteTime,-,2023-09-27T05:40:00Z,only found in k8s
1105,IST,C5900,67336,36.0,tagName,-,DMA_G_AP_res,only found in k8s
1106,IST,C5900,67336,36.0,tagAlias,-,DMA_G_AP_res,only found in k8s
1107,IST,C5900,67336,36.0,value,-,25.96419906616211,only found in k8s
1108,IST,C5900,67336,393.0,siteTime,-,2023-09-27T05:40:31Z,only found in k8s
1109,IST,C5900,67336,393.0,tagName,-,TCDTBT,only found in k8s
1110,IST,C5900,67336,393.0,tagAlias,-,TCDTBT,only found in k8s
1111,IST,C5900,67336,393.0,value,-,-18.22918701171875,only found in k8s
1112,IST,C5900,67336,394.0,siteTime,-,2023-09-27T05:41:31Z,only found in k8s
1113,IST,C5900,67336,394.0,tagName,-,TCDTBT,only found in k8s
1114,IST,C5900,67336,394.0,tagAlias,-,TCDTBT,only found in k8s
1115,IST,C5900,67336,394.0,value,-,-18.576385498046875,only found in k8s
1116,IST,C5900,67336,395.0,siteTime,-,2023-09-27T05:42:31Z,only found in k8s
1117,IST,C5900,67336,395.0,tagName,-,TCDTBT,only found in k8s
1118,IST,C5900,67336,395.0,tagAlias,-,TCDTBT,only found in k8s
1119,IST,C5900,67336,395.0,value,-,-18.402801513671875,only found in k8s
1120,IST,C5900,67336,396.0,siteTime,-,2023-09-27T05:43:32Z,only found in k8s
1121,IST,C5900,67336,396.0,tagName,-,TCDTBT,only found in k8s
1122,IST,C5900,67336,396.0,tagAlias,-,TCDTBT,only found in k8s
1123,IST,C5900,67336,396.0,value,-,-18.402801513671875,only found in k8s
1124,IST,C5900,67336,397.0,siteTime,-,2023-09-27T05:44:31Z,only found in k8s
1125,IST,C5900,67336,397.0,tagName,-,TCDTBT,only found in k8s
1126,IST,C5900,67336,397.0,tagAlias,-,TCDTBT,only found in k8s
1127,IST,C5900,67336,397.0,value,-,-18.576416015625,only found in k8s
1128,IST,C5900,67336,398.0,siteTime,-,2023-09-27T05:45:31Z,only found in k8s
1129,IST,C5900,67336,398.0,tagName,-,TCDTBT,only found in k8s
1130,IST,C5900,67336,398.0,tagAlias,-,TCDTBT,only found in k8s
1131,IST,C5900,67336,398.0,value,-,-18.576416015625,only found in k8s
1132,IST,C5900,67336,399.0,siteTime,-,2023-09-27T05:46:31Z,only found in k8s
1133,IST,C5900,67336,399.0,tagName,-,TCDTBT,only found in k8s
1134,IST,C5900,67336,399.0,tagAlias,-,TCDTBT,only found in k8s
1135,IST,C5900,67336,399.0,value,-,-18.402801513671875,only found in k8s
1136,IST,C5900,67336,400.0,siteTime,-,2023-09-27T05:47:31Z,only found in k8s
1137,IST,C5900,67336,400.0,tagName,-,TCDTBT,only found in k8s
1138,IST,C5900,67336,400.0,tagAlias,-,TCDTBT,only found in k8s
1139,IST,C5900,67336,400.0,value,-,-18.402801513671875,only found in k8s
1140,IST,C5900,67336,401.0,siteTime,-,2023-09-27T05:48:31Z,only found in k8s
1141,IST,C5900,67336,401.0,tagName,-,TCDTBT,only found in k8s
1142,IST,C5900,67336,401.0,tagAlias,-,TCDTBT,only found in k8s
1143,IST,C5900,67336,401.0,value,-,-17.881988525390625,only found in k8s
1144,IST,C5900,67336,402.0,siteTime,-,2023-09-27T05:49:32Z,only found in k8s
1145,IST,C5900,67336,402.0,tagName,-,TCDTBT,only found in k8s
1146,IST,C5900,67336,402.0,tagAlias,-,TCDTBT,only found in k8s
1147,IST,C5900,67336,402.0,value,-,-17.708404541015625,only found in k8s
1148,IST,C5900,67336,37.0,siteTime,-,2023-09-27T05:50:00Z,only found in k8s
1149,IST,C5900,67336,37.0,tagName,-,DMA_G_AP_res,only found in k8s
1150,IST,C5900,67336,37.0,tagAlias,-,DMA_G_AP_res,only found in k8s
1151,IST,C5900,67336,37.0,value,-,25.960100173950195,only found in k8s
1152,IST,C5900,67336,403.0,siteTime,-,2023-09-27T05:51:31Z,only found in k8s
1153,IST,C5900,67336,403.0,tagName,-,TCDTBT,only found in k8s
1154,IST,C5900,67336,403.0,tagAlias,-,TCDTBT,only found in k8s
1155,IST,C5900,67336,403.0,value,-,-17.708404541015625,only found in k8s
1156,IST,C5900,67336,404.0,siteTime,-,2023-09-27T05:52:31Z,only found in k8s
1157,IST,C5900,67336,404.0,tagName,-,TCDTBT,only found in k8s
1158,IST,C5900,67336,404.0,tagAlias,-,TCDTBT,only found in k8s
1159,IST,C5900,67336,404.0,value,-,-17.1875,only found in k8s
1160,IST,C5900,67336,405.0,siteTime,-,2023-09-27T05:53:31Z,only found in k8s
1161,IST,C5900,67336,405.0,tagName,-,TCDTBT,only found in k8s
1162,IST,C5900,67336,405.0,tagAlias,-,TCDTBT,only found in k8s
1163,IST,C5900,67336,405.0,value,-,-17.1875,only found in k8s
1164,IST,C5900,67336,406.0,siteTime,-,2023-09-27T05:54:32Z,only found in k8s
1165,IST,C5900,67336,406.0,tagName,-,TCDTBT,only found in k8s
1166,IST,C5900,67336,406.0,tagAlias,-,TCDTBT,only found in k8s
1167,IST,C5900,67336,406.0,value,-,-16.49310302734375,only found in k8s
1168,IST,C5900,67336,407.0,siteTime,-,2023-09-27T05:55:32Z,only found in k8s
1169,IST,C5900,67336,407.0,tagName,-,TCDTBT,only found in k8s
1170,IST,C5900,67336,407.0,tagAlias,-,TCDTBT,only found in k8s
1171,IST,C5900,67336,407.0,value,-,-15.625,only found in k8s
1172,IST,C5900,67336,408.0,siteTime,-,2023-09-27T05:58:31Z,only found in k8s
1173,IST,C5900,67336,408.0,tagName,-,TCDTBT,only found in k8s
1174,IST,C5900,67336,408.0,tagAlias,-,TCDTBT,only found in k8s
1175,IST,C5900,67336,408.0,value,-,-15.625,only found in k8s
1176,IST,C5900,67336,409.0,siteTime,-,2023-09-27T05:59:31Z,only found in k8s
1177,IST,C5900,67336,409.0,tagName,-,TCDTBT,only found in k8s
1178,IST,C5900,67336,409.0,tagAlias,-,TCDTBT,only found in k8s
1179,IST,C5900,67336,409.0,value,-,-15.451416015625,only found in k8s
1180,IST,C5900,67336,38.0,siteTime,-,2023-09-27T06:00:00Z,only found in k8s
1181,IST,C5900,67336,38.0,tagName,-,DMA_G_AP_res,only found in k8s
1182,IST,C5900,67336,38.0,tagAlias,-,DMA_G_AP_res,only found in k8s
1183,IST,C5900,67336,38.0,value,-,25.968900680541992,only found in k8s
1184,IST,C5900,67336,410.0,siteTime,-,2023-09-27T06:00:00Z,only found in k8s
1185,IST,C5900,67336,410.0,tagName,-,TCDTBT,only found in k8s
1186,IST,C5900,67336,410.0,tagAlias,-,TCDTBT,only found in k8s
1187,IST,C5900,67336,410.0,value,-,-15.451416015625,only found in k8s
1188,IST,C5900,67336,411.0,siteTime,-,2023-09-27T06:02:31Z,only found in k8s
1189,IST,C5900,67336,411.0,tagName,-,TCDTBT,only found in k8s
1190,IST,C5900,67336,411.0,tagAlias,-,TCDTBT,only found in k8s
1191,IST,C5900,67336,411.0,value,-,-15.451416015625,only found in k8s
1192,IST,C5900,67336,412.0,siteTime,-,2023-09-27T06:03:31Z,only found in k8s
1193,IST,C5900,67336,412.0,tagName,-,TCDTBT,only found in k8s
1194,IST,C5900,67336,412.0,tagAlias,-,TCDTBT,only found in k8s
1195,IST,C5900,67336,412.0,value,-,-16.319427490234375,only found in k8s
1196,IST,C5900,67336,413.0,siteTime,-,2023-09-27T06:05:32Z,only found in k8s
1197,IST,C5900,67336,413.0,tagName,-,TCDTBT,only found in k8s
1198,IST,C5900,67336,413.0,tagAlias,-,TCDTBT,only found in k8s
1199,IST,C5900,67336,413.0,value,-,-16.319427490234375,only found in k8s
1200,IST,C5900,67336,414.0,siteTime,-,2023-09-27T06:06:32Z,only found in k8s
1201,IST,C5900,67336,414.0,tagName,-,TCDTBT,only found in k8s
1202,IST,C5900,67336,414.0,tagAlias,-,TCDTBT,only found in k8s
1203,IST,C5900,67336,414.0,value,-,-16.840301513671875,only found in k8s
1204,IST,C5900,67336,415.0,siteTime,-,2023-09-27T06:07:32Z,only found in k8s
1205,IST,C5900,67336,415.0,tagName,-,TCDTBT,only found in k8s
1206,IST,C5900,67336,415.0,tagAlias,-,TCDTBT,only found in k8s
1207,IST,C5900,67336,415.0,value,-,-16.840301513671875,only found in k8s
1208,IST,C5900,67336,416.0,siteTime,-,2023-09-27T06:08:31Z,only found in k8s
